#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
7227681|2016-08-26T06:17:16.830000|42.6013|13.3048|9.1|SURVEY-INGV||||ML|2.1|--|Rieti
7227891|2016-08-26T06:25:34.250000|42.8143|13.2448|8.4|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7228001|2016-08-26T06:31:24.750000|42.6213|13.3005|7.2|SURVEY-INGV||||ML|2.4|--|Rieti
7228051|2016-08-26T06:32:45.170000|42.616|13.311|8.2|SURVEY-INGV||||ML|2.4|--|Rieti
7228501|2016-08-26T06:52:47.090000|42.6083|13.2918|7.4|SURVEY-INGV||||ML|2.1|--|Rieti
7228541|2016-08-26T06:54:20.030000|42.6002|13.2972|5.9|SURVEY-INGV||||ML|2.3|--|Rieti
7228671|2016-08-26T07:00:02.170000|42.7937|13.203|10.3|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7228691|2016-08-26T07:00:02.220000|42.7952|13.2067|9.6|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7229091|2016-08-26T07:13:37.810000|42.6093|13.2998|7.5|SURVEY-INGV||||ML|2.1|--|Rieti
7229181|2016-08-26T07:18:57.320000|42.6167|13.2998|6.7|SURVEY-INGV||||ML|2.6|--|Rieti
7229301|2016-08-26T07:24:14.230000|42.6315|13.3017|9.7|SURVEY-INGV||||ML|2.2|--|Rieti
7229431|2016-08-26T07:29:05.180000|42.7882|13.2142|10.0|SURVEY-INGV||||ML|2.7|--|Ascoli Piceno
7229461|2016-08-26T07:30:11.830000|42.7657|13.1893|10.4|SURVEY-INGV||||ML|2.5|--|Perugia
7229871|2016-08-26T07:47:29.010000|42.774|13.1493|6.8|SURVEY-INGV||||ML|2.3|--|Perugia
7230061|2016-08-26T07:56:40.350000|42.778|13.2133|9.2|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7230101|2016-08-26T07:58:25.610000|42.6283|13.2867|5.3|SURVEY-INGV||||ML|2.3|--|Rieti
7230481|2016-08-26T08:14:05.540000|42.6117|13.2973|7.8|SURVEY-INGV||||ML|2.7|--|Rieti
7230571|2016-08-26T08:18:52.580000|42.8063|13.2463|6.2|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7230601|2016-08-26T08:18:52.470000|42.8122|13.245|6.4|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7231181|2016-08-26T08:44:54.830000|42.7697|13.1227|10.8|SURVEY-INGV||||ML|2.2|--|Perugia
7231191|2016-08-26T08:45:36.260000|42.7968|13.1413|8.5|SURVEY-INGV||||ML|2.1|--|Perugia
7231301|2016-08-26T08:51:10.250000|42.7487|13.218|7.9|SURVEY-INGV||||ML|2.1|--|Rieti
7231721|2016-08-26T09:09:44.830000|42.7967|13.1558|9.0|SURVEY-INGV||||ML|2.0|--|Perugia
7231741|2016-08-26T09:10:28.460000|42.7473|13.2298|9.2|SURVEY-INGV||||ML|2.1|--|Rieti
7232091|2016-08-26T09:24:10.420000|42.7792|13.1785|9.8|SURVEY-INGV||||ML|2.8|--|Perugia
7232271|2016-08-26T09:32:03.710000|42.7683|13.1087|10.5|SURVEY-INGV||||ML|2.2|--|Perugia
7232291|2016-08-26T09:33:10.000000|42.7662|13.1893|10.0|SURVEY-INGV||||ML|2.1|--|Perugia
7232421|2016-08-26T09:39:53.690000|42.7967|13.2152|9.1|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7232461|2016-08-26T09:41:18.460000|42.7888|13.2078|7.9|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7232531|2016-08-26T09:43:55.490000|42.6098|13.2987|6.3|SURVEY-INGV||||ML|2.3|--|Rieti
7232551|2016-08-26T09:44:25.000000|42.6243|13.3083|6.9|SURVEY-INGV||||ML|2.4|--|Rieti
7233721|2016-08-26T10:22:46.640000|42.7157|13.2105|10.2|SURVEY-INGV||||ML|2.0|--|Rieti
7234071|2016-08-26T10:33:59.070000|42.8623|13.1603|10.7|SURVEY-INGV||||ML|2.3|--|Macerata
7234111|2016-08-26T10:34:56.410000|42.629|13.3073|6.3|SURVEY-INGV||||ML|2.1|--|Rieti
7234241|2016-08-26T10:39:00.970000|42.6152|13.308|10.8|SURVEY-INGV||||ML|2.3|--|Rieti
7234381|2016-08-26T10:44:19.780000|42.8338|13.1602|10.7|SURVEY-INGV||||ML|2.0|--|Macerata
7234461|2016-08-26T10:49:21.380000|42.6332|13.307|7.8|SURVEY-INGV||||ML|2.1|--|Rieti
7234491|2016-08-26T10:49:48.020000|42.5705|13.4015|9.4|SURVEY-INGV||||ML|2.6|--|L'Aquila
7234541|2016-08-26T10:52:25.190000|42.6218|13.2807|10.4|SURVEY-INGV||||ML|2.6|--|Rieti
7234571|2016-08-26T10:52:48.380000|42.7463|13.2083|8.7|SURVEY-INGV||||ML|2.6|--|Rieti
7234721|2016-08-26T10:59:08.000000|42.8027|13.167|9.5|SURVEY-INGV||||ML|2.3|--|Perugia
7234951|2016-08-26T11:06:44.730000|42.6143|13.304|10.5|SURVEY-INGV||||ML|3.0|--|Rieti
7235181|2016-08-26T11:14:57.460000|42.596|13.2993|7.5|SURVEY-INGV||||ML|2.0|--|Rieti
7235271|2016-08-26T11:18:59.650000|42.6175|13.2867|10.7|SURVEY-INGV||||ML|2.1|--|Rieti
7235471|2016-08-26T11:26:11.670000|42.7002|13.2933|10.7|SURVEY-INGV||||ML|2.1|--|Rieti
7235681|2016-08-26T11:34:30.540000|42.6177|13.3317|10.4|SURVEY-INGV||||ML|2.0|--|Rieti
7236471|2016-08-26T12:08:01.600000|42.7922|13.2373|7.0|SURVEY-INGV||||ML|2.8|--|Ascoli Piceno
7236491|2016-08-26T12:08:57.480000|42.6092|13.3017|8.7|SURVEY-INGV||||ML|2.7|--|Rieti
7236521|2016-08-26T12:09:38.440000|42.6078|13.3012|7.9|SURVEY-INGV||||ML|2.4|--|Rieti
7236721|2016-08-26T12:20:41.050000|42.7518|13.1657|9.8|SURVEY-INGV||||ML|2.0|--|Perugia
7237001|2016-08-26T12:31:20.880000|42.7637|13.2122|10.3|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7237171|2016-08-26T12:35:23.910000|42.6207|13.2478|10.0|SURVEY-INGV||||ML|2.4|--|Rieti
7237351|2016-08-26T12:43:18.300000|42.6247|13.2127|11.3|SURVEY-INGV||||ML|2.0|--|Rieti
7237411|2016-08-26T12:46:23.680000|42.6508|13.2917|7.5|SURVEY-INGV||||ML|2.0|--|Rieti
7237461|2016-08-26T12:48:46.060000|42.8135|13.1577|10.3|SURVEY-INGV||||ML|2.0|--|Perugia
7237481|2016-08-26T12:50:00.250000|42.8623|13.1652|10.5|SURVEY-INGV||||ML|2.1|--|Macerata
7237531|2016-08-26T12:50:41.800000|42.8222|13.241|9.6|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7238001|2016-08-26T13:10:56.300000|42.732|13.1822|9.6|SURVEY-INGV||||ML|2.4|--|Rieti
7238121|2016-08-26T13:14:28.160000|42.8182|13.2367|9.8|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7238451|2016-08-26T13:27:48.080000|42.6225|13.3003|7.4|SURVEY-INGV||||ML|2.4|--|Rieti
7238551|2016-08-26T13:34:34.120000|42.6218|13.3167|8.2|SURVEY-INGV||||ML|2.5|--|Rieti
7238591|2016-08-26T13:35:30.120000|42.8107|13.1743|9.5|SURVEY-INGV||||ML|2.3|--|Perugia
7238881|2016-08-26T13:47:32.050000|42.8345|13.2172|8.3|SURVEY-INGV||||ML|2.6|--|Macerata
7239361|2016-08-26T14:08:06.440000|42.8168|13.1675|10.0|SURVEY-INGV||||ML|2.1|--|Perugia
7239541|2016-08-26T14:15:09.720000|42.5157|13.3038|14.0|SURVEY-INGV||||Md|2.1|--|L'Aquila
7239941|2016-08-26T14:33:40.860000|42.6687|13.2097|14.8|SURVEY-INGV||||ML|2.8|--|Rieti
7240021|2016-08-26T14:38:15.260000|42.6195|13.2853|7.3|SURVEY-INGV||||ML|2.1|--|Rieti
7240291|2016-08-26T14:48:39.970000|42.761|13.1717|10.2|SURVEY-INGV||||ML|2.0|--|Perugia
7240741|2016-08-26T15:16:23.740000|42.6017|13.2925|7.3|SURVEY-INGV||||ML|3.0|--|Rieti
7240861|2016-08-26T15:22:34.030000|42.7412|13.1888|8.1|SURVEY-INGV||||ML|2.3|--|Rieti
7241121|2016-08-26T15:37:08.390000|42.7483|13.1905|9.9|SURVEY-INGV||||ML|2.4|--|Rieti
7241231|2016-08-26T15:42:53.910000|42.7957|13.2473|9.3|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7241341|2016-08-26T15:47:41.710000|42.8127|13.2463|9.6|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7241401|2016-08-26T15:49:55.860000|42.7587|13.245|9.9|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7241731|2016-08-26T16:04:15.260000|42.5883|13.2957|8.5|SURVEY-INGV||||ML|2.9|--|Rieti
7241751|2016-08-26T16:05:29.010000|42.6927|13.1477|9.9|SURVEY-INGV||||Mw|3.5|--|Rieti
7241821|2016-08-26T16:09:18.220000|42.5993|13.298|6.7|SURVEY-INGV||||ML|2.7|--|Rieti
7241901|2016-08-26T16:10:24.760000|42.7687|13.1255|10.3|SURVEY-INGV||||ML|2.1|--|Perugia
7242081|2016-08-26T16:14:27.330000|42.7022|13.1637|10.9|SURVEY-INGV||||ML|2.1|--|Rieti
7242491|2016-08-26T16:37:47.390000|42.6533|13.2262|11.3|SURVEY-INGV||||ML|2.0|--|Rieti
7242511|2016-08-26T16:38:24.750000|42.8075|13.1757|9.9|SURVEY-INGV||||ML|2.0|--|Perugia
7243281|2016-08-26T17:11:55.480000|42.6412|13.2992|10.9|SURVEY-INGV||||ML|2.8|--|Rieti
7243301|2016-08-26T17:14:04.850000|42.8023|13.1503|7.0|SURVEY-INGV||||ML|2.1|--|Perugia
7243331|2016-08-26T17:14:33.800000|42.7898|13.2412|9.3|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7243471|2016-08-26T17:18:13.540000|42.6272|13.2962|7.6|SURVEY-INGV||||ML|2.3|--|Rieti
7243931|2016-08-26T17:37:11.040000|42.586|13.2965|9.0|SURVEY-INGV||||ML|2.5|--|Rieti
7244141|2016-08-26T17:45:57.490000|42.8568|13.2415|9.5|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7244451|2016-08-26T17:56:21.100000|42.7852|13.2352|8.3|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7244511|2016-08-26T17:59:20.120000|42.5142|13.2903|10.9|SURVEY-INGV||||ML|2.2|--|L'Aquila
7244871|2016-08-26T18:15:04.420000|42.5902|13.3012|8.3|SURVEY-INGV||||ML|2.7|--|Rieti
7244901|2016-08-26T18:16:47.750000|42.7773|13.259|14.6|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7245061|2016-08-26T18:24:27.640000|42.6067|13.3052|9.8|SURVEY-INGV||||ML|2.2|--|Rieti
7245301|2016-08-26T18:35:25.840000|42.7673|13.1798|9.6|SURVEY-INGV||||ML|2.2|--|Perugia
7245341|2016-08-26T18:36:23.670000|42.7637|13.2352|9.1|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7245671|2016-08-26T18:51:38.170000|42.6862|13.1742|10.0|SURVEY-INGV||||ML|2.8|--|Rieti
7245691|2016-08-26T18:52:07.060000|42.6127|13.2953|7.7|SURVEY-INGV||||ML|2.8|--|Rieti
7245871|2016-08-26T19:01:21.420000|42.6098|13.2957|7.6|SURVEY-INGV||||ML|2.0|--|Rieti
7245931|2016-08-26T19:02:27.720000|42.626|13.3035|7.7|SURVEY-INGV||||ML|2.0|--|Rieti
7245981|2016-08-26T19:03:17.830000|42.6398|13.3157|7.9|SURVEY-INGV||||ML|2.5|--|Rieti
7246481|2016-08-26T19:17:47.190000|42.6837|13.2933|9.7|SURVEY-INGV||||ML|2.0|--|Rieti
7247601|2016-08-26T19:43:20.010000|42.6517|13.2512|11.1|SURVEY-INGV||||ML|2.6|--|Rieti
7248281|2016-08-26T19:58:09.640000|42.708|13.2182|10.6|SURVEY-INGV||||ML|2.2|--|Rieti
7248441|2016-08-26T20:02:36.710000|42.73|13.2028|10.2|SURVEY-INGV||||ML|2.1|--|Rieti
7248571|2016-08-26T20:04:41.930000|42.6008|13.293|7.7|SURVEY-INGV||||ML|2.2|--|Rieti
7249101|2016-08-26T20:15:14.750000|42.6252|13.2948|7.4|SURVEY-INGV||||ML|2.3|--|Rieti
7249411|2016-08-26T20:23:46.990000|42.7388|13.1798|9.5|SURVEY-INGV||||ML|2.6|--|Rieti
7249471|2016-08-26T20:24:19.000000|42.831|13.2335|9.1|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7249581|2016-08-26T20:26:28.320000|42.793|13.1303|8.0|SURVEY-INGV||||ML|2.8|--|Perugia
7249761|2016-08-26T20:31:26.780000|42.7873|13.1297|7.9|SURVEY-INGV||||ML|2.2|--|Perugia
7250391|2016-08-26T20:47:30.930000|42.7438|13.1428|10.8|SURVEY-INGV||||ML|2.2|--|Perugia
7250451|2016-08-26T20:49:12.320000|42.794|13.1532|10.1|SURVEY-INGV||||ML|3.2|--|Perugia
7250501|2016-08-26T20:51:50.070000|42.7373|13.1692|10.2|SURVEY-INGV||||ML|2.6|--|Rieti
7250621|2016-08-26T20:56:30.420000|42.7438|13.1728|10.7|SURVEY-INGV||||ML|2.6|--|Rieti
7250681|2016-08-26T20:56:30.460000|42.746|13.175|10.6|SURVEY-INGV||||ML|2.5|--|Rieti
7250711|2016-08-26T20:57:43.110000|42.7315|13.1858|9.2|SURVEY-INGV||||ML|2.2|--|Rieti
7250751|2016-08-26T20:58:18.850000|42.7812|13.246|9.4|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7251301|2016-08-26T21:09:25.820000|42.735|13.1808|10.8|SURVEY-INGV||||ML|2.1|--|Rieti
7251721|2016-08-26T21:17:40.250000|42.6148|13.3055|10.2|SURVEY-INGV||||ML|2.4|--|Rieti
7251801|2016-08-26T21:19:18.160000|42.8157|13.1683|10.4|SURVEY-INGV||||ML|2.5|--|Perugia
7252071|2016-08-26T21:26:42.940000|42.9468|13.1017|12.5|SURVEY-INGV||||ML|2.2|--|Macerata
7252811|2016-08-26T21:44:06.460000|42.5958|13.2798|7.6|SURVEY-INGV||||ML|2.6|--|Rieti
7253091|2016-08-26T21:50:58.640000|42.6197|13.3108|9.8|SURVEY-INGV||||ML|2.1|--|Rieti
7253351|2016-08-26T21:55:49.530000|42.6545|13.2207|10.4|SURVEY-INGV||||ML|2.1|--|Rieti
7254061|2016-08-26T22:13:35.400000|42.7343|13.2158|9.9|SURVEY-INGV||||ML|2.0|--|Rieti
7254291|2016-08-26T22:19:50.490000|42.7643|13.1168|12.3|SURVEY-INGV||||ML|2.1|--|Perugia
7254651|2016-08-26T22:29:00.680000|42.8467|13.2177|8.8|SURVEY-INGV||||ML|2.8|--|Macerata
7254771|2016-08-26T22:31:34.230000|42.7532|13.1333|8.0|SURVEY-INGV||||ML|2.2|--|Perugia
7255021|2016-08-26T22:37:47.710000|42.8187|13.1542|10.4|SURVEY-INGV||||ML|2.4|--|Perugia
7255091|2016-08-26T22:38:52.980000|42.638|13.2952|7.2|SURVEY-INGV||||ML|2.4|--|Rieti
7255241|2016-08-26T22:46:05.040000|42.6293|13.2862|8.1|SURVEY-INGV||||ML|2.1|--|Rieti
7255921|2016-08-26T23:02:06.870000|42.6407|13.2517|11.1|SURVEY-INGV||||ML|2.3|--|Rieti
7256091|2016-08-26T23:07:06.460000|42.7982|13.1583|10.2|SURVEY-INGV||||ML|2.0|--|Perugia
7256431|2016-08-26T23:13:36.890000|42.8423|13.2577|8.1|SURVEY-INGV||||ML|3.2|--|Ascoli Piceno
7256791|2016-08-26T23:21:25.000000|42.8225|13.2278|7.5|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7256831|2016-08-26T23:22:17.670000|42.6257|13.2985|9.4|SURVEY-INGV||||ML|2.1|--|Rieti
7257821|2016-08-26T23:48:37.790000|42.8232|13.1617|10.0|SURVEY-INGV||||ML|2.0|--|Perugia
7257871|2016-08-26T23:50:07.000000|42.6165|13.3023|8.1|SURVEY-INGV||||ML|2.1|--|Rieti
7258001|2016-08-26T23:53:57.820000|42.6112|13.325|9.2|SURVEY-INGV||||ML|2.2|--|Rieti
7258401|2016-08-27T00:03:25.050000|42.6707|13.2747|10.4|SURVEY-INGV||||ML|2.4|--|Rieti
7258451|2016-08-27T00:04:23.270000|42.6287|13.3035|10.9|SURVEY-INGV||||ML|2.5|--|Rieti
7258501|2016-08-27T00:05:08.760000|42.6177|13.3248|9.8|SURVEY-INGV||||ML|2.3|--|Rieti
7258581|2016-08-27T00:06:43.400000|42.7162|13.3073|13.4|SURVEY-INGV||||ML|2.2|--|Rieti
7259061|2016-08-27T00:17:28.740000|42.7918|13.148|9.2|SURVEY-INGV||||ML|2.4|--|Perugia
7259151|2016-08-27T00:18:28.050000|42.8227|13.1367|8.3|SURVEY-INGV||||ML|2.2|--|Perugia
7259871|2016-08-27T00:36:54.630000|42.8992|13.2167|8.8|SURVEY-INGV||||ML|2.2|--|Macerata
7260441|2016-08-27T00:50:49.030000|42.5968|13.308|8.6|SURVEY-INGV||||ML|2.0|--|Rieti
7260471|2016-08-27T00:52:39.080000|42.8343|13.2482|9.1|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7260501|2016-08-27T00:53:29.360000|42.8283|13.2473|8.1|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7260741|2016-08-27T00:59:42.820000|42.8355|13.2432|8.9|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7260771|2016-08-27T01:00:26.200000|42.8367|13.2412|8.8|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7261031|2016-08-27T01:07:22.410000|42.7917|13.206|9.6|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7261391|2016-08-27T01:16:29.140000|42.7748|13.1168|8.6|SURVEY-INGV||||ML|2.4|--|Perugia
7261441|2016-08-27T01:17:24.050000|42.7743|13.1148|8.7|SURVEY-INGV||||ML|2.1|--|Perugia
7261551|2016-08-27T01:19:59.810000|42.8013|13.1558|10.0|SURVEY-INGV||||ML|2.3|--|Perugia
7261581|2016-08-27T01:20:59.990000|42.778|13.1107|8.3|SURVEY-INGV||||ML|2.4|--|Perugia
7261821|2016-08-27T01:26:39.660000|42.8362|13.2453|9.1|SURVEY-INGV||||Mw|3.7|--|Ascoli Piceno
7261891|2016-08-27T01:29:11.550000|42.6448|13.29|5.5|SURVEY-INGV||||ML|2.4|--|Rieti
7262341|2016-08-27T01:38:55.570000|42.7582|13.2263|10.3|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7263451|2016-08-27T02:06:23.490000|42.7725|13.1135|10.1|SURVEY-INGV||||ML|2.0|--|Perugia
7263961|2016-08-27T02:18:52.480000|42.6277|13.3117|10.2|SURVEY-INGV||||ML|2.5|--|Rieti
7264001|2016-08-27T02:20:03.540000|43.0967|13.1125|18.6|SURVEY-INGV||||ML|2.2|--|Macerata
7264381|2016-08-27T02:30:19.890000|42.7497|13.2398|10.4|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7265061|2016-08-27T02:49:22.090000|42.744|13.2627|10.3|SURVEY-INGV||||ML|2.7|--|Ascoli Piceno
7265151|2016-08-27T02:50:59.220000|42.8392|13.2488|8.2|SURVEY-INGV||||Mw|4.0|--|Ascoli Piceno
7265191|2016-08-27T02:52:23.720000|42.6158|13.31|9.7|SURVEY-INGV||||ML|3.0|--|Rieti
7265431|2016-08-27T03:00:07.420000|42.8415|13.2467|8.8|SURVEY-INGV||||ML|2.9|--|Ascoli Piceno
7265461|2016-08-27T03:00:54.470000|42.8402|13.2473|8.1|SURVEY-INGV||||ML|3.1|--|Ascoli Piceno
7265491|2016-08-27T03:01:54.620000|42.8322|13.2632|8.1|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7266291|2016-08-27T03:20:05.490000|42.736|13.1892|8.8|SURVEY-INGV||||ML|2.0|--|Rieti
7266761|2016-08-27T03:30:10.930000|42.7367|13.1903|10.1|SURVEY-INGV||||ML|2.8|--|Rieti
7266851|2016-08-27T03:32:40.560000|42.8425|13.2397|8.6|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7267101|2016-08-27T03:38:48.730000|42.8458|13.2398|8.7|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7267201|2016-08-27T03:40:18.230000|42.8242|13.254|7.1|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7267541|2016-08-27T03:46:10.790000|42.8007|13.2432|8.4|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7268541|2016-08-27T04:10:25.610000|42.6647|13.3062|10.0|SURVEY-INGV||||ML|2.2|--|Rieti
7269191|2016-08-27T04:25:24.470000|42.7248|13.2492|10.5|SURVEY-INGV||||ML|2.1|--|Rieti
7269281|2016-08-27T04:27:01.540000|42.8307|13.2705|8.3|SURVEY-INGV||||ML|2.3|--|Ascoli Piceno
7269861|2016-08-27T04:39:33.300000|42.81|13.2427|7.9|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7270281|2016-08-27T04:48:58.910000|42.7407|13.2587|10.2|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7270591|2016-08-27T04:56:44.770000|42.7487|13.2477|10.1|SURVEY-INGV||||ML|2.9|--|Ascoli Piceno
7270641|2016-08-27T04:57:41.800000|42.6073|13.3118|8.2|SURVEY-INGV||||ML|2.4|--|Rieti
7271221|2016-08-27T05:13:07.590000|42.8383|13.2537|8.0|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7271661|2016-08-27T05:24:04.470000|42.6378|13.2862|6.0|SURVEY-INGV||||ML|2.0|--|Rieti
7271721|2016-08-27T05:26:11.550000|42.7368|13.1957|10.1|SURVEY-INGV||||ML|2.2|--|Rieti
7271811|2016-08-27T05:28:16.290000|37.7128|15.0302|10.0|SURVEY-INGV||||ML|2.0|--|Catania
7272241|2016-08-27T05:36:05.770000|42.6778|13.2695|10.0|SURVEY-INGV||||ML|2.0|--|Rieti
7272551|2016-08-27T05:42:03.210000|42.6523|13.2097|12.8|SURVEY-INGV||||ML|2.4|--|Rieti
7273201|2016-08-27T06:01:13.340000|42.8058|13.2445|8.3|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7273561|2016-08-27T06:08:29.940000|42.8383|13.2357|7.2|SURVEY-INGV||||ML|3.3|--|Ascoli Piceno
7274021|2016-08-27T06:20:30.250000|42.5475|13.3098|16.3|SURVEY-INGV||||ML|3.4|--|L'Aquila
7274121|2016-08-27T06:22:44.260000|42.7058|13.1975|8.9|SURVEY-INGV||||ML|2.0|--|Rieti
7274861|2016-08-27T06:40:07.390000|42.5928|13.2737|9.8|SURVEY-INGV||||ML|2.2|--|Rieti
7274911|2016-08-27T06:41:03.410000|42.7808|13.1637|10.2|SURVEY-INGV||||ML|2.5|--|Perugia
7275261|2016-08-27T06:52:02.970000|42.7815|13.1638|10.0|SURVEY-INGV||||ML|2.0|--|Perugia
7275561|2016-08-27T06:57:48.390000|42.8442|13.2492|8.0|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
7275761|2016-08-27T07:03:57.590000|42.8928|13.3727|9.7|SURVEY-INGV||||ML|2.0|--|Ascoli Piceno
7276151|2016-08-27T07:14:02.260000|42.8483|13.2368|8.3|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7276171|2016-08-27T07:14:02.270000|42.8483|13.246|8.9|SURVEY-INGV||||ML|2.8|--|Ascoli Piceno
7276371|2016-08-27T07:17:28.750000|42.5958|13.3042|7.1|SURVEY-INGV||||ML|2.0|--|Rieti
7277001|2016-08-27T07:33:43.030000|42.6238|13.3332|9.7|SURVEY-INGV||||ML|2.0|--|Rieti
7277101|2016-08-27T07:36:07.280000|42.6277|13.2943|8.1|SURVEY-INGV||||ML|2.7|--|Rieti
7277421|2016-08-27T07:44:12.800000|42.7658|13.2272|8.7|SURVEY-INGV||||ML|3.0|--|Ascoli Piceno
7277541|2016-08-27T07:48:35.970000|42.6465|13.2273|10.3|SURVEY-INGV||||ML|2.2|--|Rieti
7277691|2016-08-27T07:54:24.910000|42.8347|13.2407|8.1|SURVEY-INGV||||ML|2.6|--|Ascoli Piceno
7277751|2016-08-27T07:55:53.760000|42.638|13.2987|7.4|SURVEY-INGV||||ML|2.0|--|Rieti
7278371|2016-08-27T08:12:08.420000|42.6103|13.311|10.1|SURVEY-INGV||||ML|2.2|--|Rieti
7278571|2016-08-27T08:16:56.840000|42.7372|13.2268|10.5|SURVEY-INGV||||ML|2.1|--|Rieti
7278891|2016-08-27T08:22:51.940000|42.7832|13.1753|10.2|SURVEY-INGV||||ML|2.0|--|Perugia
7279091|2016-08-27T08:27:16.370000|42.4653|13.2447|11.0|SURVEY-INGV||||ML|2.8|--|L'Aquila
7279171|2016-08-27T08:30:50.030000|42.8157|13.2393|9.3|SURVEY-INGV||||ML|2.8|--|Ascoli Piceno
7279201|2016-08-27T08:31:43.910000|42.5987|13.2758|10.3|SURVEY-INGV||||ML|2.7|--|Rieti
7279791|2016-08-27T08:47:04.410000|42.7352|13.1948|10.0|SURVEY-INGV||||ML|2.4|--|Rieti
7280991|2016-08-27T09:20:38.530000|42.7872|13.2293|11.1|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7281681|2016-08-27T09:41:38.390000|42.7925|13.1815|8.6|SURVEY-INGV||||ML|3.2|--|Perugia
7281741|2016-08-27T09:43:17.630000|42.7712|13.2282|8.2|SURVEY-INGV||||ML|2.5|--|Ascoli Piceno
7282311|2016-08-27T10:01:40.780000|42.7478|13.2302|10.6|SURVEY-INGV||||ML|2.2|--|Rieti
7282251|2016-08-27T10:01:40.850000|42.7547|13.2352|11.0|SURVEY-INGV||||ML|2.2|--|Ascoli Piceno
7283301|2016-08-27T10:25:54.730000|42.8327|13.1732|6.4|SURVEY-INGV||||ML|2.2|--|Macerata
7283271|2016-08-27T10:25:54.690000|42.8357|13.165|8.3|SURVEY-INGV||||ML|2.7|--|Macerata
7283331|2016-08-27T10:26:42.720000|42.6037|13.3153|10.0|SURVEY-INGV||||ML|2.4|--|Rieti
7283661|2016-08-27T10:32:12.610000|42.7772|13.1428|8.8|SURVEY-INGV||||ML|2.3|--|Perugia
7284031|2016-08-27T10:40:14.010000|42.8382|13.2462|6.8|SURVEY-INGV||||ML|3.6|--|Ascoli Piceno
7284251|2016-08-27T10:44:33.370000|42.6078|13.3145|10.0|SURVEY-INGV||||ML|2.4|--|Rieti
7284281|2016-08-27T10:45:24.380000|42.8318|13.164|7.3|SURVEY-INGV||||ML|2.3|--|Macerata
7285001|2016-08-27T11:01:01.940000|42.8223|13.1617|10.5|SURVEY-INGV||||ML|2.1|--|Perugia
7285341|2016-08-27T11:09:48.830000|42.6132|13.3283|10.6|SURVEY-INGV||||ML|2.5|--|Rieti
7285401|2016-08-27T11:11:29.060000|42.841|13.2508|7.9|SURVEY-INGV||||ML|2.1|--|Ascoli Piceno
7286041|2016-08-27T11:32:51.360000|42.7163|13.2233|7.9|SURVEY-INGV||||ML|2.0|--|Rieti
7286301|2016-08-27T11:41:26.130000|42.6088|13.2932|9.8|SURVEY-INGV||||ML|2.4|--|Rieti
7286351|2016-08-27T11:44:10.920000|42.6285|13.2908|8.5|SURVEY-INGV||||ML|2.2|--|Rieti
7286921|2016-08-27T12:00:59.580000|42.7948|13.2193|9.8|SURVEY-INGV||||ML|2.4|--|Ascoli Piceno
